dept_id,store_id,date,month,year,sales_sum,week_number
FOODS_2,TX_2,2015-08-14T00:00:00.000Z,8,2015,364,33
FOODS_2,TX_2,2013-08-22T00:00:00.000Z,8,2013,436,34
FOODS_2,CA_1,2013-07-23T00:00:00.000Z,7,2013,373,30
FOODS_2,WI_1,2015-05-30T00:00:00.000Z,5,2015,407,22
FOODS_2,CA_4,2011-09-04T00:00:00.000Z,9,2011,241,35
FOODS_2,CA_1,2015-12-02T00:00:00.000Z,12,2015,773,49
FOODS_2,TX_2,2015-12-17T00:00:00.000Z,12,2015,434,51
FOODS_2,CA_3,2014-01-27T00:00:00.000Z,1,2014,461,5
FOODS_2,CA_2,2011-06-26T00:00:00.000Z,6,2011,81,25
FOODS_2,CA_2,2013-02-04T00:00:00.000Z,2,2013,100,6
FOODS_2,TX_3,2012-06-03T00:00:00.000Z,6,2012,588,22
FOODS_2,CA_4,2015-07-01T00:00:00.000Z,7,2015,354,27
FOODS_2,WI_2,2015-09-08T00:00:00.000Z,9,2015,980,37
FOODS_2,CA_2,2014-07-12T00:00:00.000Z,7,2014,110,28
FOODS_2,CA_2,2012-06-16T00:00:00.000Z,6,2012,90,24
FOODS_2,TX_1,2014-05-10T00:00:00.000Z,5,2014,313,19
FOODS_2,TX_1,2013-01-06T00:00:00.000Z,1,2013,424,1
FOODS_2,WI_1,2012-09-17T00:00:00.000Z,9,2012,53,38
FOODS_2,CA_2,2011-09-13T00:00:00.000Z,9,2011,85,37
FOODS_2,CA_3,2015-03-07T00:00:00.000Z,3,2015,746,10
FOODS_2,TX_1,2013-05-25T00:00:00.000Z,5,2013,243,21
FOODS_2,WI_2,2012-10-30T00:00:00.000Z,10,2012,495,44
FOODS_2,WI_1,2012-06-04T00:00:00.000Z,6,2012,3,23
FOODS_2,WI_3,2012-09-18T00:00:00.000Z,9,2012,508,38
FOODS_2,TX_1,2013-03-29T00:00:00.000Z,3,2013,349,13
FOODS_2,WI_1,2012-08-10T00:00:00.000Z,8,2012,41,32
FOODS_2,WI_2,2013-03-19T00:00:00.000Z,3,2013,576,12
FOODS_2,CA_4,2015-04-25T00:00:00.000Z,4,2015,280,17
FOODS_2,CA_2,2011-06-19T00:00:00.000Z,6,2011,119,25
FOODS_2,CA_1,2015-05-08T00:00:00.000Z,5,2015,390,19
FOODS_2,CA_4,2012-05-24T00:00:00.000Z,5,2012,208,21
FOODS_2,TX_2,2011-11-14T00:00:00.000Z,11,2011,500,46
FOODS_2,CA_4,2011-05-21T00:00:00.000Z,5,2011,256,20
FOODS_2,WI_2,2015-06-17T00:00:00.000Z,6,2015,434,25
FOODS_2,CA_2,2011-12-10T00:00:00.000Z,12,2011,103,49
FOODS_2,CA_4,2012-01-09T00:00:00.000Z,1,2012,221,2
FOODS_2,TX_3,2013-12-27T00:00:00.000Z,12,2013,369,52
FOODS_2,TX_3,2014-09-12T00:00:00.000Z,9,2014,464,37
FOODS_2,WI_1,2013-07-24T00:00:00.000Z,7,2013,282,30
FOODS_2,CA_4,2014-01-03T00:00:00.000Z,1,2014,230,1
FOODS_2,CA_4,2014-09-15T00:00:00.000Z,9,2014,224,38
FOODS_2,CA_2,2014-09-12T00:00:00.000Z,9,2014,118,37
FOODS_2,CA_4,2014-02-23T00:00:00.000Z,2,2014,320,9
FOODS_2,CA_1,2011-12-08T00:00:00.000Z,12,2011,420,49
FOODS_2,WI_2,2011-05-17T00:00:00.000Z,5,2011,147,20
FOODS_2,CA_3,2011-01-29T00:00:00.000Z,1,2011,561,4
FOODS_2,TX_2,2015-02-13T00:00:00.000Z,2,2015,407,7
FOODS_2,WI_1,2014-11-08T00:00:00.000Z,11,2014,652,45
FOODS_2,WI_1,2014-03-14T00:00:00.000Z,3,2014,215,11
FOODS_2,WI_2,2015-11-04T00:00:00.000Z,11,2015,1121,45
FOODS_2,TX_1,2016-02-27T00:00:00.000Z,2,2016,379,8
FOODS_2,CA_2,2012-04-10T00:00:00.000Z,4,2012,58,15
FOODS_2,TX_3,2014-06-13T00:00:00.000Z,6,2014,429,24
FOODS_2,WI_1,2014-11-25T00:00:00.000Z,11,2014,357,48
FOODS_2,WI_3,2014-06-18T00:00:00.000Z,6,2014,283,25
FOODS_2,CA_1,2014-03-14T00:00:00.000Z,3,2014,544,11
FOODS_2,TX_3,2012-08-08T00:00:00.000Z,8,2012,401,32
FOODS_2,CA_2,2014-01-26T00:00:00.000Z,1,2014,88,4
FOODS_2,WI_1,2011-10-10T00:00:00.000Z,10,2011,37,40
FOODS_2,TX_1,2016-03-08T00:00:00.000Z,3,2016,426,10
FOODS_2,WI_1,2014-03-22T00:00:00.000Z,3,2014,1111,12
FOODS_2,WI_3,2015-07-11T00:00:00.000Z,7,2015,352,28
FOODS_2,WI_1,2012-03-15T00:00:00.000Z,3,2012,44,11
FOODS_2,TX_3,2014-09-09T00:00:00.000Z,9,2014,302,37
FOODS_2,WI_3,2014-01-28T00:00:00.000Z,1,2014,281,5
FOODS_2,CA_1,2012-03-10T00:00:00.000Z,3,2012,409,10
FOODS_2,TX_2,2014-11-25T00:00:00.000Z,11,2014,423,48
FOODS_2,CA_2,2011-08-22T00:00:00.000Z,8,2011,358,34
FOODS_2,CA_1,2016-05-20T00:00:00.000Z,5,2016,403,20
FOODS_2,WI_3,2015-10-21T00:00:00.000Z,10,2015,534,43
FOODS_2,TX_2,2013-12-18T00:00:00.000Z,12,2013,269,51
FOODS_2,TX_1,2013-08-12T00:00:00.000Z,8,2013,311,33
FOODS_2,WI_3,2012-05-31T00:00:00.000Z,5,2012,229,22
FOODS_2,TX_1,2014-08-18T00:00:00.000Z,8,2014,331,34
FOODS_2,CA_4,2011-09-19T00:00:00.000Z,9,2011,266,38
FOODS_2,TX_2,2014-11-04T00:00:00.000Z,11,2014,397,45
FOODS_2,TX_3,2014-12-10T00:00:00.000Z,12,2014,511,50
FOODS_2,TX_3,2013-10-06T00:00:00.000Z,10,2013,302,40
FOODS_2,CA_4,2016-05-01T00:00:00.000Z,5,2016,364,17
FOODS_2,CA_1,2013-09-23T00:00:00.000Z,9,2013,344,39
FOODS_2,TX_1,2012-05-01T00:00:00.000Z,5,2012,324,18
FOODS_2,CA_1,2011-05-23T00:00:00.000Z,5,2011,292,21
FOODS_2,WI_3,2015-12-06T00:00:00.000Z,12,2015,438,49
FOODS_2,WI_2,2015-08-29T00:00:00.000Z,8,2015,489,35
FOODS_2,CA_4,2013-06-11T00:00:00.000Z,6,2013,262,24
FOODS_2,TX_2,2013-06-28T00:00:00.000Z,6,2013,324,26
FOODS_2,TX_1,2014-03-20T00:00:00.000Z,3,2014,362,12
FOODS_2,CA_4,2013-10-19T00:00:00.000Z,10,2013,331,42
FOODS_2,WI_3,2014-09-09T00:00:00.000Z,9,2014,314,37
FOODS_2,WI_2,2015-07-22T00:00:00.000Z,7,2015,404,30
FOODS_2,CA_1,2015-02-06T00:00:00.000Z,2,2015,463,6
FOODS_2,CA_2,2012-12-27T00:00:00.000Z,12,2012,82,52
FOODS_2,WI_3,2012-09-18T00:00:00.000Z,9,2012,372,38
FOODS_2,WI_1,2012-01-10T00:00:00.000Z,1,2012,37,2
FOODS_2,WI_2,2014-07-29T00:00:00.000Z,7,2014,661,31
FOODS_2,CA_3,2011-04-15T00:00:00.000Z,4,2011,611,15
FOODS_2,WI_2,2011-07-08T00:00:00.000Z,7,2011,168,27
FOODS_2,CA_3,2011-12-24T00:00:00.000Z,12,2011,548,51
FOODS_2,CA_3,2012-09-03T00:00:00.000Z,9,2012,961,36
FOODS_2,CA_2,2012-03-11T00:00:00.000Z,3,2012,111,10
FOODS_2,WI_3,2015-01-14T00:00:00.000Z,1,2015,453,3
FOODS_2,WI_1,2013-08-04T00:00:00.000Z,8,2013,405,31
FOODS_2,CA_2,2012-02-09T00:00:00.000Z,2,2012,121,6
FOODS_2,WI_3,2011-06-23T00:00:00.000Z,6,2011,258,25
FOODS_2,WI_3,2012-12-30T00:00:00.000Z,12,2012,218,52
FOODS_2,CA_3,2013-06-12T00:00:00.000Z,6,2013,738,24
FOODS_2,CA_2,2014-01-14T00:00:00.000Z,1,2014,141,3
FOODS_2,TX_1,2014-02-22T00:00:00.000Z,2,2014,292,8
FOODS_2,CA_2,2013-08-21T00:00:00.000Z,8,2013,127,34
FOODS_2,CA_1,2015-10-04T00:00:00.000Z,10,2015,489,40
FOODS_2,CA_2,2011-03-03T00:00:00.000Z,3,2011,119,9
FOODS_2,CA_2,2011-05-11T00:00:00.000Z,5,2011,147,19
FOODS_2,CA_3,2014-09-27T00:00:00.000Z,9,2014,494,39
FOODS_2,CA_3,2011-05-13T00:00:00.000Z,5,2011,247,19
FOODS_2,TX_3,2012-07-17T00:00:00.000Z,7,2012,282,29
FOODS_2,TX_2,2014-08-09T00:00:00.000Z,8,2014,367,32
FOODS_2,CA_1,2013-05-25T00:00:00.000Z,5,2013,309,21
FOODS_2,CA_3,2013-11-10T00:00:00.000Z,11,2013,914,45
FOODS_2,TX_2,2014-09-18T00:00:00.000Z,9,2014,221,38
FOODS_2,TX_3,2012-11-23T00:00:00.000Z,11,2012,288,47
FOODS_2,CA_3,2016-02-04T00:00:00.000Z,2,2016,610,5
FOODS_2,CA_3,2011-09-21T00:00:00.000Z,9,2011,311,38
FOODS_2,WI_3,2015-04-03T00:00:00.000Z,4,2015,403,14
FOODS_2,TX_1,2011-12-28T00:00:00.000Z,12,2011,316,52
FOODS_2,TX_3,2011-12-04T00:00:00.000Z,12,2011,343,48
FOODS_2,TX_1,2015-12-28T00:00:00.000Z,12,2015,354,53
FOODS_2,TX_2,2012-10-03T00:00:00.000Z,10,2012,351,40
FOODS_2,CA_3,2011-12-02T00:00:00.000Z,12,2011,741,48
FOODS_2,TX_3,2013-04-22T00:00:00.000Z,4,2013,242,17
FOODS_2,TX_1,2012-06-13T00:00:00.000Z,6,2012,222,24
FOODS_2,CA_2,2011-12-09T00:00:00.000Z,12,2011,115,49
FOODS_2,CA_3,2016-01-06T00:00:00.000Z,1,2016,793,1
FOODS_2,CA_4,2011-09-18T00:00:00.000Z,9,2011,271,37
FOODS_2,TX_1,2013-04-19T00:00:00.000Z,4,2013,342,16
FOODS_2,WI_3,2015-12-09T00:00:00.000Z,12,2015,550,50
FOODS_2,CA_2,2015-02-27T00:00:00.000Z,2,2015,119,9
FOODS_2,CA_2,2011-06-13T00:00:00.000Z,6,2011,160,24
FOODS_2,WI_1,2013-10-04T00:00:00.000Z,10,2013,375,40
FOODS_2,TX_2,2012-10-23T00:00:00.000Z,10,2012,380,43
FOODS_2,TX_1,2011-03-26T00:00:00.000Z,3,2011,304,12
FOODS_2,CA_4,2015-03-15T00:00:00.000Z,3,2015,298,11
FOODS_2,CA_2,2012-11-23T00:00:00.000Z,11,2012,73,47
FOODS_2,WI_1,2014-10-03T00:00:00.000Z,10,2014,1319,40
FOODS_2,TX_3,2014-03-31T00:00:00.000Z,3,2014,309,14
FOODS_2,WI_2,2012-06-16T00:00:00.000Z,6,2012,104,24
FOODS_2,TX_3,2015-12-05T00:00:00.000Z,12,2015,421,49
FOODS_2,TX_2,2015-10-16T00:00:00.000Z,10,2015,397,42
FOODS_2,TX_3,2012-04-08T00:00:00.000Z,4,2012,434,14
FOODS_2,CA_1,2013-05-23T00:00:00.000Z,5,2013,320,21
FOODS_2,TX_3,2015-04-03T00:00:00.000Z,4,2015,343,14
FOODS_2,CA_4,2011-06-04T00:00:00.000Z,6,2011,266,22
FOODS_2,TX_3,2013-04-29T00:00:00.000Z,4,2013,358,18
FOODS_2,CA_1,2015-04-25T00:00:00.000Z,4,2015,580,17
FOODS_2,CA_4,2013-04-24T00:00:00.000Z,4,2013,212,17
FOODS_2,WI_2,2012-05-27T00:00:00.000Z,5,2012,319,21
FOODS_2,TX_1,2013-06-04T00:00:00.000Z,6,2013,381,23
FOODS_2,TX_2,2015-10-25T00:00:00.000Z,10,2015,438,43
FOODS_2,CA_1,2011-12-02T00:00:00.000Z,12,2011,469,48
FOODS_2,CA_3,2013-08-20T00:00:00.000Z,8,2013,552,34
FOODS_2,TX_2,2014-10-08T00:00:00.000Z,10,2014,491,41
FOODS_2,WI_2,2015-12-28T00:00:00.000Z,12,2015,732,53
FOODS_2,WI_2,2011-03-28T00:00:00.000Z,3,2011,192,13
FOODS_2,WI_2,2012-10-10T00:00:00.000Z,10,2012,252,41
FOODS_2,TX_1,2011-06-20T00:00:00.000Z,6,2011,308,25
FOODS_2,CA_4,2013-03-10T00:00:00.000Z,3,2013,264,10
FOODS_2,TX_3,2013-12-01T00:00:00.000Z,12,2013,579,48
FOODS_2,WI_1,2012-06-08T00:00:00.000Z,6,2012,2,23
FOODS_2,WI_2,2015-02-07T00:00:00.000Z,2,2015,858,6
FOODS_2,CA_2,2013-03-06T00:00:00.000Z,3,2013,116,10
FOODS_2,TX_3,2015-09-15T00:00:00.000Z,9,2015,510,38
FOODS_2,WI_1,2015-05-28T00:00:00.000Z,5,2015,335,22
FOODS_2,TX_2,2011-08-27T00:00:00.000Z,8,2011,482,34
FOODS_2,CA_1,2016-04-15T00:00:00.000Z,4,2016,366,15
FOODS_2,CA_1,2013-01-17T00:00:00.000Z,1,2013,287,3
FOODS_2,CA_2,2013-03-30T00:00:00.000Z,3,2013,100,13
FOODS_2,CA_4,2011-03-10T00:00:00.000Z,3,2011,287,10
FOODS_2,CA_3,2014-10-14T00:00:00.000Z,10,2014,469,42
FOODS_2,TX_1,2013-04-29T00:00:00.000Z,4,2013,225,18
FOODS_2,CA_2,2013-07-11T00:00:00.000Z,7,2013,149,28
FOODS_2,TX_2,2012-08-20T00:00:00.000Z,8,2012,452,34
FOODS_2,CA_4,2016-04-25T00:00:00.000Z,4,2016,334,17
FOODS_2,TX_3,2011-11-21T00:00:00.000Z,11,2011,240,47
FOODS_2,WI_2,2015-09-17T00:00:00.000Z,9,2015,663,38
FOODS_2,CA_1,2015-11-18T00:00:00.000Z,11,2015,572,47
FOODS_2,CA_4,2015-07-05T00:00:00.000Z,7,2015,292,27
FOODS_2,TX_2,2013-10-10T00:00:00.000Z,10,2013,352,41
FOODS_2,TX_3,2015-10-25T00:00:00.000Z,10,2015,395,43
FOODS_2,CA_3,2012-03-06T00:00:00.000Z,3,2012,952,10
FOODS_2,CA_4,2011-11-19T00:00:00.000Z,11,2011,352,46
FOODS_2,CA_4,2012-10-10T00:00:00.000Z,10,2012,413,41
FOODS_2,CA_3,2011-04-02T00:00:00.000Z,4,2011,922,13
FOODS_2,TX_2,2012-09-12T00:00:00.000Z,9,2012,512,37
FOODS_2,WI_2,2016-03-06T00:00:00.000Z,3,2016,1181,9
FOODS_2,WI_3,2015-03-15T00:00:00.000Z,3,2015,462,11
FOODS_2,TX_3,2014-01-03T00:00:00.000Z,1,2014,695,1
FOODS_2,TX_2,2014-07-16T00:00:00.000Z,7,2014,306,29
FOODS_2,WI_1,2015-10-01T00:00:00.000Z,10,2015,587,40
FOODS_2,CA_4,2011-06-03T00:00:00.000Z,6,2011,302,22
FOODS_2,TX_1,2015-05-22T00:00:00.000Z,5,2015,333,21
FOODS_2,CA_2,2014-04-20T00:00:00.000Z,4,2014,87,17
FOODS_2,CA_4,2014-12-19T00:00:00.000Z,12,2014,356,51
FOODS_2,TX_3,2016-03-22T00:00:00.000Z,3,2016,565,12
FOODS_2,TX_1,2012-11-04T00:00:00.000Z,11,2012,331,44
FOODS_2,TX_2,2014-02-09T00:00:00.000Z,2,2014,460,6
FOODS_2,CA_1,2014-08-15T00:00:00.000Z,8,2014,497,33
FOODS_2,TX_1,2015-10-11T00:00:00.000Z,10,2015,311,41
FOODS_2,WI_2,2015-06-05T00:00:00.000Z,6,2015,725,23
FOODS_2,CA_1,2012-09-08T00:00:00.000Z,9,2012,461,36
FOODS_2,CA_3,2013-11-09T00:00:00.000Z,11,2013,652,45
FOODS_2,CA_4,2015-08-18T00:00:00.000Z,8,2015,330,34
FOODS_2,WI_1,2015-11-10T00:00:00.000Z,11,2015,709,46
FOODS_2,WI_2,2012-07-05T00:00:00.000Z,7,2012,171,27
FOODS_2,CA_1,2014-04-16T00:00:00.000Z,4,2014,318,16
FOODS_2,CA_1,2013-02-16T00:00:00.000Z,2,2013,497,7
FOODS_2,WI_2,2012-11-16T00:00:00.000Z,11,2012,541,46
FOODS_2,WI_3,2013-10-21T00:00:00.000Z,10,2013,315,43
FOODS_2,TX_2,2015-10-04T00:00:00.000Z,10,2015,680,40
FOODS_2,TX_2,2011-09-20T00:00:00.000Z,9,2011,612,38
FOODS_2,CA_1,2011-12-28T00:00:00.000Z,12,2011,485,52
FOODS_2,WI_1,2012-05-09T00:00:00.000Z,5,2012,41,19
FOODS_2,CA_3,2016-02-29T00:00:00.000Z,2,2016,770,9
FOODS_2,TX_3,2015-08-27T00:00:00.000Z,8,2015,440,35
FOODS_2,WI_3,2015-09-03T00:00:00.000Z,9,2015,345,36
FOODS_2,TX_2,2015-08-27T00:00:00.000Z,8,2015,304,35
FOODS_2,TX_3,2015-10-29T00:00:00.000Z,10,2015,390,44
FOODS_2,TX_2,2011-06-29T00:00:00.000Z,6,2011,499,26
FOODS_2,CA_2,2012-07-28T00:00:00.000Z,7,2012,86,30
FOODS_2,WI_3,2012-06-20T00:00:00.000Z,6,2012,381,25
FOODS_2,CA_3,2015-11-26T00:00:00.000Z,11,2015,532,48
FOODS_2,CA_1,2014-07-25T00:00:00.000Z,7,2014,349,30
FOODS_2,WI_3,2015-08-02T00:00:00.000Z,8,2015,432,31
FOODS_2,WI_1,2014-04-12T00:00:00.000Z,4,2014,340,15
FOODS_2,TX_1,2011-12-30T00:00:00.000Z,12,2011,361,52
FOODS_2,TX_3,2015-08-24T00:00:00.000Z,8,2015,418,35
FOODS_2,CA_3,2012-05-02T00:00:00.000Z,5,2012,692,18
FOODS_2,TX_1,2012-12-07T00:00:00.000Z,12,2012,430,49
FOODS_2,WI_2,2012-02-04T00:00:00.000Z,2,2012,115,5
FOODS_2,TX_1,2011-05-17T00:00:00.000Z,5,2011,310,20
FOODS_2,CA_2,2016-05-18T00:00:00.000Z,5,2016,354,20
FOODS_2,WI_2,2014-03-18T00:00:00.000Z,3,2014,865,12
FOODS_2,WI_3,2012-01-31T00:00:00.000Z,1,2012,537,5
FOODS_2,TX_2,2013-01-16T00:00:00.000Z,1,2013,400,3
FOODS_2,WI_1,2015-12-02T00:00:00.000Z,12,2015,509,49
FOODS_2,TX_3,2013-11-19T00:00:00.000Z,11,2013,284,47
FOODS_2,TX_1,2016-04-11T00:00:00.000Z,4,2016,248,15
FOODS_2,WI_3,2015-12-19T00:00:00.000Z,12,2015,427,51
FOODS_2,TX_1,2016-01-11T00:00:00.000Z,1,2016,432,2
FOODS_2,TX_2,2012-04-12T00:00:00.000Z,4,2012,328,15
FOODS_2,WI_2,2014-04-11T00:00:00.000Z,4,2014,374,15
FOODS_2,WI_2,2016-05-12T00:00:00.000Z,5,2016,746,19
FOODS_2,CA_3,2016-02-04T00:00:00.000Z,2,2016,673,5
FOODS_2,WI_3,2012-10-11T00:00:00.000Z,10,2012,636,41
FOODS_2,CA_1,2013-12-02T00:00:00.000Z,12,2013,380,48
FOODS_2,CA_3,2016-03-15T00:00:00.000Z,3,2016,994,11
FOODS_2,WI_1,2015-01-25T00:00:00.000Z,1,2015,488,5
FOODS_2,WI_2,2016-03-31T00:00:00.000Z,3,2016,688,13
FOODS_2,CA_4,2012-04-06T00:00:00.000Z,4,2012,276,14
FOODS_2,WI_3,2013-10-10T00:00:00.000Z,10,2013,427,41
FOODS_2,TX_2,2014-08-19T00:00:00.000Z,8,2014,434,34
FOODS_2,TX_2,2012-03-29T00:00:00.000Z,3,2012,302,13
FOODS_2,TX_2,2014-06-23T00:00:00.000Z,6,2014,320,26
FOODS_2,TX_2,2011-02-05T00:00:00.000Z,2,2011,563,5
FOODS_2,TX_3,2014-01-15T00:00:00.000Z,1,2014,358,3
FOODS_2,CA_3,2011-09-02T00:00:00.000Z,9,2011,713,35
FOODS_2,CA_4,2013-02-21T00:00:00.000Z,2,2013,286,8
FOODS_2,CA_4,2014-03-01T00:00:00.000Z,3,2014,277,9
FOODS_2,CA_3,2012-06-01T00:00:00.000Z,6,2012,603,22
FOODS_2,TX_3,2013-05-10T00:00:00.000Z,5,2013,211,19
FOODS_2,TX_2,2014-08-08T00:00:00.000Z,8,2014,377,32
FOODS_2,WI_2,2012-04-07T00:00:00.000Z,4,2012,35,14
FOODS_2,CA_1,2011-12-06T00:00:00.000Z,12,2011,585,49
FOODS_2,TX_2,2011-12-05T00:00:00.000Z,12,2011,654,49
FOODS_2,WI_3,2012-01-15T00:00:00.000Z,1,2012,725,2
FOODS_2,CA_4,2012-03-12T00:00:00.000Z,3,2012,261,11
FOODS_2,CA_4,2013-04-18T00:00:00.000Z,4,2013,219,16
FOODS_2,TX_3,2012-01-18T00:00:00.000Z,1,2012,348,3
FOODS_2,WI_2,2014-08-10T00:00:00.000Z,8,2014,730,32
FOODS_2,WI_2,2011-12-11T00:00:00.000Z,12,2011,60,49
FOODS_2,WI_3,2014-09-26T00:00:00.000Z,9,2014,458,39
FOODS_2,WI_2,2014-04-12T00:00:00.000Z,4,2014,734,15
FOODS_2,TX_3,2011-03-26T00:00:00.000Z,3,2011,304,12
FOODS_2,TX_2,2015-06-24T00:00:00.000Z,6,2015,249,26
FOODS_2,TX_1,2015-09-28T00:00:00.000Z,9,2015,304,40
FOODS_2,CA_2,2012-06-26T00:00:00.000Z,6,2012,87,26
FOODS_2,CA_4,2014-10-06T00:00:00.000Z,10,2014,350,41
FOODS_2,CA_3,2013-06-15T00:00:00.000Z,6,2013,474,24
FOODS_2,WI_2,2014-10-29T00:00:00.000Z,10,2014,378,44
FOODS_2,WI_1,2014-09-04T00:00:00.000Z,9,2014,580,36
FOODS_2,WI_1,2011-08-22T00:00:00.000Z,8,2011,4,34
FOODS_2,TX_2,2014-01-27T00:00:00.000Z,1,2014,224,5
FOODS_2,TX_1,2015-05-11T00:00:00.000Z,5,2015,403,20
FOODS_2,WI_2,2011-11-16T00:00:00.000Z,11,2011,178,46
FOODS_2,WI_1,2013-09-29T00:00:00.000Z,9,2013,254,39
FOODS_2,WI_3,2012-08-19T00:00:00.000Z,8,2012,393,33
FOODS_2,TX_3,2016-03-14T00:00:00.000Z,3,2016,389,11
FOODS_2,CA_4,2012-12-18T00:00:00.000Z,12,2012,244,51
FOODS_2,CA_1,2016-03-05T00:00:00.000Z,3,2016,664,9
FOODS_2,TX_2,2016-04-10T00:00:00.000Z,4,2016,576,14
FOODS_2,TX_3,2015-06-03T00:00:00.000Z,6,2015,367,23
FOODS_2,CA_1,2013-08-06T00:00:00.000Z,8,2013,395,32
FOODS_2,WI_1,2016-04-09T00:00:00.000Z,4,2016,500,14
FOODS_2,TX_2,2012-01-08T00:00:00.000Z,1,2012,405,1
FOODS_2,WI_1,2011-05-15T00:00:00.000Z,5,2011,18,19
FOODS_2,TX_3,2011-11-04T00:00:00.000Z,11,2011,628,44
FOODS_2,TX_3,2014-08-26T00:00:00.000Z,8,2014,314,35
FOODS_2,TX_1,2013-08-18T00:00:00.000Z,8,2013,353,33
FOODS_2,CA_4,2016-01-10T00:00:00.000Z,1,2016,329,1
FOODS_2,CA_3,2013-10-05T00:00:00.000Z,10,2013,716,40
FOODS_2,WI_1,2011-12-01T00:00:00.000Z,12,2011,107,48
FOODS_2,WI_2,2012-05-19T00:00:00.000Z,5,2012,76,20
FOODS_2,CA_3,2013-05-29T00:00:00.000Z,5,2013,478,22
FOODS_2,WI_1,2013-11-06T00:00:00.000Z,11,2013,334,45
FOODS_2,WI_3,2011-01-29T00:00:00.000Z,1,2011,404,3
FOODS_2,WI_1,2014-11-06T00:00:00.000Z,11,2014,412,45
FOODS_2,CA_1,2013-10-18T00:00:00.000Z,10,2013,506,42
FOODS_2,CA_4,2011-03-23T00:00:00.000Z,3,2011,223,12
FOODS_2,TX_1,2014-04-17T00:00:00.000Z,4,2014,226,16
FOODS_2,TX_1,2011-11-16T00:00:00.000Z,11,2011,461,46
FOODS_2,CA_4,2012-09-09T00:00:00.000Z,9,2012,327,36
FOODS_2,TX_2,2011-05-06T00:00:00.000Z,5,2011,486,18
FOODS_2,CA_3,2014-01-06T00:00:00.000Z,1,2014,812,2
FOODS_2,CA_2,2012-05-28T00:00:00.000Z,5,2012,137,21
FOODS_2,WI_3,2012-12-16T00:00:00.000Z,12,2012,409,51
FOODS_2,CA_2,2013-11-24T00:00:00.000Z,11,2013,60,47
FOODS_2,WI_1,2011-08-22T00:00:00.000Z,8,2011,11,33
FOODS_2,CA_2,2015-12-20T00:00:00.000Z,12,2015,248,52
FOODS_2,TX_2,2014-05-02T00:00:00.000Z,5,2014,297,18
FOODS_2,WI_3,2013-05-10T00:00:00.000Z,5,2013,355,19
FOODS_2,CA_1,2011-03-31T00:00:00.000Z,3,2011,407,13
FOODS_2,CA_2,2014-01-31T00:00:00.000Z,1,2014,138,5
FOODS_2,CA_2,2016-02-03T00:00:00.000Z,2,2016,418,5
FOODS_2,TX_1,2015-10-10T00:00:00.000Z,10,2015,383,41
FOODS_2,CA_2,2012-02-21T00:00:00.000Z,2,2012,126,8
FOODS_2,TX_2,2012-06-16T00:00:00.000Z,6,2012,466,24
FOODS_2,WI_2,2014-05-16T00:00:00.000Z,5,2014,423,20
FOODS_2,TX_2,2013-02-05T00:00:00.000Z,2,2013,405,6
FOODS_2,CA_2,2013-06-03T00:00:00.000Z,6,2013,116,23
FOODS_2,WI_3,2016-03-19T00:00:00.000Z,3,2016,397,11
FOODS_2,TX_3,2012-06-05T00:00:00.000Z,6,2012,280,23
FOODS_2,CA_2,2012-08-21T00:00:00.000Z,8,2012,103,34
FOODS_2,CA_2,2011-07-22T00:00:00.000Z,7,2011,159,29
FOODS_2,CA_4,2011-02-10T00:00:00.000Z,2,2011,294,6
FOODS_2,CA_1,2012-03-10T00:00:00.000Z,3,2012,484,10
FOODS_2,WI_2,2012-11-16T00:00:00.000Z,11,2012,554,46
FOODS_2,CA_2,2011-05-10T00:00:00.000Z,5,2011,111,19
FOODS_2,CA_2,2014-09-12T00:00:00.000Z,9,2014,127,37
FOODS_2,WI_2,2012-07-05T00:00:00.000Z,7,2012,145,27
FOODS_2,TX_2,2013-01-18T00:00:00.000Z,1,2013,348,3
FOODS_2,CA_2,2012-11-01T00:00:00.000Z,11,2012,91,44
FOODS_2,WI_2,2011-03-28T00:00:00.000Z,3,2011,165,13
FOODS_2,CA_1,2011-09-30T00:00:00.000Z,9,2011,284,39
FOODS_2,TX_2,2014-06-07T00:00:00.000Z,6,2014,361,23
FOODS_2,CA_1,2013-04-12T00:00:00.000Z,4,2013,540,15
FOODS_2,CA_3,2011-02-28T00:00:00.000Z,2,2011,504,9
FOODS_2,TX_2,2014-10-03T00:00:00.000Z,10,2014,280,40
FOODS_2,TX_1,2015-10-11T00:00:00.000Z,10,2015,419,41
FOODS_2,WI_2,2015-03-03T00:00:00.000Z,3,2015,1216,10
FOODS_2,CA_1,2013-11-21T00:00:00.000Z,11,2013,448,47
FOODS_2,WI_2,2015-11-06T00:00:00.000Z,11,2015,962,45
FOODS_2,CA_3,2013-05-21T00:00:00.000Z,5,2013,299,21
FOODS_2,TX_2,2014-09-28T00:00:00.000Z,9,2014,317,39
FOODS_2,WI_3,2012-02-09T00:00:00.000Z,2,2012,394,6
FOODS_2,WI_3,2013-10-09T00:00:00.000Z,10,2013,702,41
FOODS_2,TX_1,2012-12-13T00:00:00.000Z,12,2012,359,50
FOODS_2,CA_2,2014-02-13T00:00:00.000Z,2,2014,132,7
FOODS_2,TX_2,2015-10-03T00:00:00.000Z,10,2015,343,40
FOODS_2,CA_4,2011-06-04T00:00:00.000Z,6,2011,220,22
